,date,title,url,domain
0,2026-06-20,"Apple, Intel, and Washington's New Investment Strategy",https://news.google.com/rss/articles/CBMijAFBVV95cUxOaEwycGxSR24ySDNpQ3pHQ1FjQ2dGRU1TSWF2YzVDMFh4R1lrTHUydzBSQkQxRks4Q2FEMlYxZ3lIVXNqWWVGLTc2QmlNa3JLaE1jd1RGXzJ4ajB6SkhXcVJ6V3Y5bUk0NHlZOV9IR2xJbFFjSFVGWmlTazJmcWVabXFTQnVQLUJWcUtIQw?oc=5,Dr. Robert Castellano's Semiconductor Deep Dive Newsletter
1,2026-06-20,What’s next for Apple after WWDC?,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQd2g4aW9PZmxQVElQaTB6X3RrRVZJMkZEQmRlQ2IwMC12anlpRFBLMEo0NXVkdE5KMDRGdmtnYjFBSWtxMWxBMG5HZEtYVVR0RmtvX29YTWI1MmJNeEM3UEhDWkJqcjY1X2hOVTZMeGt5QVcySmFiNVdLZ2NqWE5jRTl3WW9Vd181MDNN?oc=5,Investing.com
2,2026-06-20,BLOOMING SUCCESS: Apple Annie's marks 40 years in Willcox with early opening,https://news.google.com/rss/articles/CBMi3wFBVV95cUxOVW4tYWZEUXFRZTNUVjRnZnVCQzNOU0hpenlSYU9abVZzX0lxMWJXVXcwQ2k3cGg5MG8tMGlSRlNFLUY1NWlXdEtCcFMyYVVEZXhBSmRoazVEUERrTU9KZUVLOUhFUkMzVko5V3lFNEdud0l6OXZUN295UUIwRWFUbm1HNlp4TjdDSDhmbFpiQk53NGxzTU1uczhJSFNjaVluMkVQWWNVakYyWkhQeWYzMDNGZnFsQlktVXZTU0NEcVYyQ2ExNGdBcTJ5dVZGQ1lSYmtHSmZaQVF3QkNOd2ln?oc=5,KGUN 9
3,2026-06-20,Apple Music Reveals Its Top 20 Most-Streamed Artists of All Time,https://news.google.com/rss/articles/CBMijgFBVV95cUxQRzE4WTBSWmJ2Qzh2ajZIZGVJaDl5SkNibkw1SzdzcGNlM0lRN0VxT1lnRC1NRnFzSklLd3BPUGd4UVdQOEl1VFdicVYycktuVXJCTnFtNGlUMEpXanlGd3lqTkJZTEhhdGZ4ekhyV0VhYXd6d0F3Z3ItOGJZcXBITmRoeWllT1BHOEp5eG5R?oc=5,Complex
4,2026-06-20,Apple (AAPL) Faces Device Price Hikes As It Partners With Intel On Chips,https://news.google.com/rss/articles/CBMivAFBVV95cUxPMzkwOWhJQnhMem53ZThGUTEwQ2liNTNsTXFNQ292NGc5SThNN2tIeVJuOS1lcGxRblpzdjJwZDB5dzBMV25wSDk2M0tXY2JRdzVCS1kyOWpXaV9wX3RBbmZEZkRvYTI5ckZwVVpqTGJ3ekVvRXJkN1lXV1FKU2pxR0c3a2tNbG5fenFxQ2xmSnFxTVJrYWszaXljaVNXUkFIX3RBd3Zia1pfbXBVWFBGdWc1TVFTX3pNSXFhctIBwgFBVV95cUxQZUhPdnFRRmJDa25yWlVkbENaMkRTYVJJS3pETFE0Wk9yVnFLS2ZrejcwaW1iRDBLODF0bUdRRVhrNGNPQWozamJwa0JGSFpPakNGWFVMakhCOXItSGRESnNHcTA2YXVZWlJlZGQtWkRNZkZ5SU9NeXFGWHgyQjNNSHBIMHRWVUgtMkpWQkJOVnY0UEx4ejhvVHFuNW00QlVmQk1pMThhTkhENU9Hb3g0NVJyMm1PUk9RZlB5NjY2NVVHZw?oc=5,simplywall.st
5,2026-06-20,"After Apple’s Tim Cook and Dow’s Jim Fitterling exit, the Fortune 500 will have just one gay CEO",https://news.google.com/rss/articles/CBMimAFBVV95cUxOam4wMUhVZHNLTndvcGdDNWhmME5sb2piWkVtMFpwYlExcDFCQVlLRDhsc19UU1prbmJyNnRGSlBrYzhEVlJrbUI1OG5FSGdiX3RPTHJsSlFoWHppSlpFZk1oVW5IcG0zaXVoS0VBbGE0ZUh3andMdVVlaUpEWmRlenhwcWdSQnZRcnJyRkNId0h5cW9HNF9OTw?oc=5,Fortune
6,2026-06-20,"Detroit Free Press. . Apple introduced Siri AI at a WWDC keynote event in Cupertino, CA. USA TODAY explored the major changes to the virtual assistant and all the latest tools.",https://news.google.com/rss/articles/CBMi4AFBVV95cUxON252YlYzUkV3c2JhM2hHVmNCTDNvVG1famMxbVp2a1dZd3RsRGUzd2F4bW1KR1NXQlVqdDZOUzZHbm1hSGl3U0VtZndXQ0oxQmhFbzQ3b0JhdWJrWmJxYmdRbnlJSWNlVnpPNUEyYU1UUVctZ3NPcTJzd1d1Sko1LUQtZ0RZMFl0OUdvWnJISkJ4Q2ZxQkFBelllVVlUTEpxamktNUF4NzZxOWd3MW92dVNHU0xCQ2R6cTR6dEJiVDByOW5rZE96Zi1ZWkpzUVBCMjNNWUFNVW9TcHF5OHdHQQ?oc=5,facebook.com
7,2026-06-20,iPhone users: Be aware of this new ‘Apple High Alert’ scam,https://news.google.com/rss/articles/CBMingFBVV95cUxOcUQ0UVp3RDFVM3hKcTJQQmlTbUs3SDRrZG5nWmdWYkVOS3RHN3B4UzZiaTFxdUVsZF9fb0xPMTI1QnFqRTZ2SDlMTlJLc0xaYlg5M28zMnlOWjZER1VuVXlaeG9OcWlibTVUQmd4OFhfOEtxVzJhbXpjZHd0aXlMN1BYYk5lTVZaOThCRDRpNVU4LVFaa2NVdXFoSC12QQ?oc=5,Fast Company
8,2026-06-20,This Compact Fruiting Shrub Is Replacing Apple Trees in Small Gardens,https://news.google.com/rss/articles/CBMisAFBVV95cUxQVE1VRFRsemo0LVR4YzFDMWN6VmZyS29TdHpPYlpPYWNtSmItdnloYlJNU3Vudng4cWs0eWltNXQ4N0RSbFVQSk1FdXZYZXZ1S3gyVm9ZSkU2V3U3QXZVVGptLXJWR2ZmaHliY0NyOThZOHdzdEI3amp3UnhHVTBxZFo3a0JXb25fb1RRU0VNNExUS093Q2Zhb3ZfTTBkdzlKbGt2WFdMQkpRT3RwSnVYSw?oc=5,Yahoo
9,2026-06-20,"Apple’s Early Prime Day Sale Is Live. Grab the Best Deals on MacBooks, iPads and AirPods",https://news.google.com/rss/articles/CBMic0FVX3lxTE1DbU5KNmNMRjZQX0o1U2VyRkFYTno0d2lYUDFnbEVDQUNLZ290WGUxYWpMeHY4YjlsM09wYWxhc0J4TUt3SzA0dlJYSmlJOHp6NW1xNGM2d290N0RYWVJtWG1qbHlBU0FBT1NCOFNIdWp6cUk?oc=5,CNET
