date,sent,buzz
2020-07-16 00:00:00+00:00,0.9709,1.0
2020-07-17 00:00:00+00:00,1.6241,1.0
2020-07-18 00:00:00+00:00,0.0,0.0
2020-07-19 00:00:00+00:00,0.0,0.0
2020-07-20 00:00:00+00:00,2.0997,3.0
2020-07-21 00:00:00+00:00,0.0,0.0
2020-07-22 00:00:00+00:00,0.6156,2.0
2020-07-23 00:00:00+00:00,0.4102,4.0
2020-07-24 00:00:00+00:00,0.0,0.0
2020-07-25 00:00:00+00:00,0.0,0.0
2020-07-26 00:00:00+00:00,0.0,0.0
2020-07-27 00:00:00+00:00,0.8295,9.0
2020-07-28 00:00:00+00:00,-0.5197,4.0
2020-07-29 00:00:00+00:00,-0.0567,1.0
2020-07-30 00:00:00+00:00,4.2672,1.0
2020-07-31 00:00:00+00:00,0.0,0.0
2020-08-01 00:00:00+00:00,0.0,0.0
2020-08-02 00:00:00+00:00,0.0,0.0
2020-08-03 00:00:00+00:00,0.0,0.0
2020-08-04 00:00:00+00:00,1.2371,3.0
2020-08-05 00:00:00+00:00,1.4533,3.0
2020-08-06 00:00:00+00:00,0.0,0.0
2020-08-07 00:00:00+00:00,0.0,0.0
2020-08-08 00:00:00+00:00,0.0,0.0
2020-08-09 00:00:00+00:00,1.2245,1.0
2020-08-10 00:00:00+00:00,1.2712,1.0
2020-08-11 00:00:00+00:00,2.705,3.0
2020-08-12 00:00:00+00:00,1.5756,4.0
2020-08-13 00:00:00+00:00,0.0,0.0
2020-08-14 00:00:00+00:00,2.4169,1.0
2020-08-15 00:00:00+00:00,0.0,0.0
2020-08-16 00:00:00+00:00,0.0,0.0
2020-08-17 00:00:00+00:00,1.9802,2.0
2020-08-18 00:00:00+00:00,0.2676,2.0
2020-08-19 00:00:00+00:00,0.2471,9.0
2020-08-20 00:00:00+00:00,1.7012,9.0
2020-08-21 00:00:00+00:00,0.5157,1.0
2020-08-22 00:00:00+00:00,0.0,0.0
2020-08-23 00:00:00+00:00,0.0,0.0
2020-08-24 00:00:00+00:00,0.2934,4.0
2020-08-25 00:00:00+00:00,0.6994,2.0
2020-08-26 00:00:00+00:00,1.4915,7.0
2020-08-27 00:00:00+00:00,1.7451,2.0
2020-08-28 00:00:00+00:00,0.0,0.0
2020-08-29 00:00:00+00:00,0.0,0.0
2020-08-30 00:00:00+00:00,0.0,0.0
2020-08-31 00:00:00+00:00,2.0863,2.0
2020-09-01 00:00:00+00:00,0.0,0.0
2020-09-02 00:00:00+00:00,0.6708,5.0
2020-09-03 00:00:00+00:00,0.0815,1.0
2020-09-04 00:00:00+00:00,0.4932,2.0
2020-09-05 00:00:00+00:00,1.9531,1.0
2020-09-06 00:00:00+00:00,0.3628,1.0
2020-09-07 00:00:00+00:00,-0.1462,2.0
2020-09-08 00:00:00+00:00,0.0,0.0
2020-09-09 00:00:00+00:00,-0.315,2.0
2020-09-10 00:00:00+00:00,0.9901,2.0
2020-09-11 00:00:00+00:00,-0.3083,1.0
2020-09-12 00:00:00+00:00,0.0,0.0
2020-09-13 00:00:00+00:00,0.0,0.0
2020-09-14 00:00:00+00:00,1.1074,1.0
2020-09-15 00:00:00+00:00,0.0,0.0
2020-09-16 00:00:00+00:00,-0.64,2.0
2020-09-17 00:00:00+00:00,1.7493,1.0
2020-09-18 00:00:00+00:00,-1.1046,5.0
2020-09-19 00:00:00+00:00,0.0,0.0
2020-09-20 00:00:00+00:00,0.0,0.0
2020-09-21 00:00:00+00:00,0.0,0.0
2020-09-22 00:00:00+00:00,0.0,0.0
2020-09-23 00:00:00+00:00,0.9212,3.0
2020-09-24 00:00:00+00:00,0.6418,1.0
2020-09-25 00:00:00+00:00,0.0,0.0
2020-09-26 00:00:00+00:00,0.0,0.0
2020-09-27 00:00:00+00:00,0.0,0.0
2020-09-28 00:00:00+00:00,0.0,0.0
2020-09-29 00:00:00+00:00,3.5847,1.0
2020-09-30 00:00:00+00:00,0.0,0.0
2020-10-01 00:00:00+00:00,1.7891,6.0
2020-10-02 00:00:00+00:00,0.0,0.0
2020-10-03 00:00:00+00:00,0.0,0.0
2020-10-04 00:00:00+00:00,0.0,0.0
2020-10-05 00:00:00+00:00,2.091,3.0
2020-10-06 00:00:00+00:00,0.0,0.0
2020-10-07 00:00:00+00:00,1.0706,2.0
